FilePath,LineNumber,RecieverVaribale,Context,Label
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\SyntaxUtilities.java,90,java.lang.String,java.lang.String equals  if else Color.yellow return  if else Color.blue return  if else Color.green return  if else Color.red return  if else,equals
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\ThreadUtilities.java,85,java.util.concurrent.CountDownLatch,java.util.concurrent.CountDownLatch getCount  while CountDownLatchRunnable CountDownLatchRunnable boolean,getCount
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\HtmlUtilities.java,144,java.lang.String,java.lang.String length <  for,length
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\SyntaxUtilities.java,100,java.lang.String,java.lang.String equals  if else Color.darkGray return  if else Color.gray return  if else Color.lightGray return  if else Color.white return  if else,equals
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\Log.java,433,java.io.Writer,java.io.Writer write write write { !=  if },write
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\Log.java,175,java.io.Writer,java.io.Writer write write write write write { <  for } },write
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\XMLUtilities.java,84,java.lang.StringBuilder,java.lang.StringBuilder append append append append '>': case break append '<': case,append
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\HtmlUtilities.java,167,java.lang.String,java.lang.String valueOf : default break ': ' case,valueOf
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\StandardUtilities.java,101,java.lang.String,java.lang.String charAt length char { length <  for StringBuilder StringBuilder,charAt
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\PropertiesBean.java,266,java.lang.Class,java.lang.Class getName getComponentType isArray + " Log.log else _ret=value String.class) ==  if else _ret=Short.valueOf Short.TYPE) == _class || Short.class ==  if else _ret=Long.valueOf Long.TYPE) == _class || Long.class ==  if else _ret=Integer.valueOf Integer.TYPE) == _class || Integer.class ==  if else,getName
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\StandardUtilities.java,586,java.util.Stack,java.util.Stack push push else } push append { '!') == 1) + charAt && length != 1 +  if,push
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\PropertiesBean.java,252,java.lang.Character,java.lang.Character class || _class == .TYPE)   _ret=.valueOf _ret= Character.TYPE) == _class || Character.class ==  if else _ret=Boolean.valueOf Boolean.TYPE) == _class || Boolean.class ==  if { else } },valueOf
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\HtmlUtilities.java,119,java.util.List,java.util.List size <  for int append append {") StringBuilder StringBuilder,size
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\StringModel.java,24,java.util.LinkedList,java.util.LinkedList add,add
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\PropertiesBean.java,238,java.util.StringTokenizer,java.util.StringTokenizer countTokens countTokens _cnt= int _ret=Array.newInstance _type=_class.getComponentType Class<?> StringTokenizer StringTokenizer {  if,countTokens
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\StringModel.java,29,java.util.LinkedList,java.util.LinkedList remove,remove
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\AwtRunnableQueue.java,158,java.lang.Runnable,java.lang.Runnable run { try,run
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\Log.java,327,java.lang.String,java.lang.String valueOf _message= String { else } _logException { Throwable) instanceof  if,valueOf
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\PropertiesBean.java,236,java.lang.Class,java.lang.Class getComponentType isArray _type= Class<?> StringTokenizer StringTokenizer {  if _ret=null Object,getComponentType
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\TaskManager.java,119,java.util.List,java.util.List remove,remove
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\HtmlUtilities.java,188,java.lang.StringBuilder,java.lang.StringBuilder toString append append append append append append return append append append append,toString
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\ReverseCharSequence.java,63,java.lang.StringBuilder,java.lang.StringBuilder toString append return } append { --i) 0 >= 1 -  for StringBuilder StringBuilder,toString
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\StandardUtilities.java,579,java.lang.StringBuilder,java.lang.StringBuilder append append append append append append append append append append { '!') == 1) + charAt && length != 1 +  if append '{': case break,append
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\StandardUtilities.java,687,java.lang.CharSequence,java.lang.CharSequence length || length >=  if { length <  for boolean,charAt
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\EnhancedTreeCellRenderer.java,95,java.util.Map,java.util.Map remove removePropertyChangeListener setCellRenderer EnhancedTreeCellRenderer.this) ==  if JTree return JTree)) instanceof  if,remove
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\IOUtilities.java,227,java.io.ObjectOutput,java.io.ObjectOutput close { try { !=  if,close
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\HtmlUtilities.java,62,java.awt.Font,java.awt.Font getFamily parseStyle { try SyntaxStyle,getSize
C:\Users\mda439\git\Reading Materials\CMPT816_Software_Maintenance_and_Evolution\CMPT470-816AssignmentMachineLenaring-master\.\data\repository\jEdit\org\gjt\sp\util\AwtRunnableQueue.java,93,java.util.LinkedList,java.util.LinkedList offer isEmpty {  synchronized } return ThreadUtilities.runInDispatchThread,offer
